IP位址在中山区要不要查而已；尤其是鱼缸放毒藻已死了好几缸的鱼，前天、大前天到花莲去做庙的祭拜。一年来伤害研发者的所有设备·生灵，何辜…·如果你心爱的狗也接受如此待遇你可以接受吗？每天勤换水清缸让鱼能够活得开心长大，竟然还是进来，我有录影存证，侵入者不敢放太多的毒物，就直接把充氧的打气的管子拿掉形成虹吸原理，让鱼被吸进去卡在里面死亡，我相信这些一年来的'] 1.0 30 None 0
92 ['净空法师：【了凡四训，帮助反省，改变命运】'] 0.486 43 None 0
92 ['净空老法师｜学佛答问｜念佛菩萨名号可以消灾免难，还要受持五戒十善吗？?问：念观世音菩萨可以保佑家平安无灾无难吗？是否要从受持五戒十善修起？?答：念佛菩萨的名号能消灾免难是你真的会念，怎么念要懂得。你看中国这念字是个会意的字，上面是今，下面是心，这个意思很明显的就告诉我们，现在的心，心里面真有菩萨、真有佛就能消灾免难；口里念，心里头没有，灾难免不了，这个道理一定要懂。观世音菩萨他代表什么？你们常念大慈大悲观世音菩萨，观音菩萨是代表大慈大悲，你能够发大慈悲心，灾难就转变过来。如果你没有大慈悲心，天天念观音菩'] 0.999 43 None 0
92 ['净空老法师｜你念阿弥陀佛就加持你分证即佛就是《华严经》上所说的，实报土里面四十一位法身大士。华严是圆教，从初住到等觉都住实报土，这是分证即佛，除了不能回归常寂光就这一桩事情，除此之外，他的智慧、神通、道力跟究竟佛没有两样。用念佛这个方法容易成就，一生就了了，不要等来生。用其他的法门，我们常说八万四千法门、无量法门，任何一个法门要达到这个境界都要很长很长的时间，不能用年月算，一般形容叫无量劫，有没有夸大？没有，无量劫是老实话。譬如用其他的法门证得初果，小乘须陀洹的地位，没有出六道轮回，须陀洹要出六道轮回，'] 1.0 43 None 0
92 ['净空老法师｜师父说｜言色常和你的家，家人‘当相敬爱，无相憎嫉’，不可以嫉妒，不可以憎恚。‘有无相通’，互相要彼此帮助，这里是指在物质生活方面。虽然是一家人，各人修的因不一样，同样一个母亲生的，有的儿子富贵发财，有的儿子贫贱，过的生活很辛苦。所以富有的帮助贫穷的兄弟姐妹，要常常照顾他，相亲相爱，这一家才能和睦。大乘无量寿经菁华第5集1998/7‘无得贪惜’，对于家人不能够多贪，不能够吝惜，一定要平等的照顾周到，那个福德就无有穷尽。我们在古文里面读到范仲淹的义田记，你看范先生对他的家亲眷属，照顾多么周到、多'] 0.999 43 None 0
92 ['净空老法师太上感应篇节录37阴贼良善暗侮君亲'] 0.889 43 None 0
92 ['净空老法师｜念佛成佛｜念佛法门直截了当求一心三智实在一心中得，换句话说，圆教、实教的果报就在一心中得。圆实的果是什么？《华严经》上讲四十一位法身大士，从圆教初住以上到等觉，等觉再上去妙觉，妙觉就成佛了，无上正等正觉，在一心中得！这句话要紧，这句话诸位能不能体会？你要是真正体会，你才肯真念佛，你就会老实念佛了。为什么？只有念佛法门是直截了当求一心的，一心能得四十一位法身大士，一心能得无上正等正觉，一心中得！这样才真正恍然大悟，为什么《华严经》上说十地菩萨始终不离念佛，那是华严十地，不是别教，别教十地相当华'] 1.0 43 None 0
92 ['净空老法师｜念佛要抓住三个重点一句佛号，念了多少年？功夫真正得力，要从这算起，功夫不得力不算。什么叫功夫得力？念佛的时候确实没有杂念。念佛抓住三个重点：第一个，真正相信，没有丝毫怀疑，有怀疑，功夫就被破坏了，不怀疑；不夹杂，夹杂就是六根会受外面六尘境界影响，不受外面境界影响，看得清楚、听得清楚，那是自性本具般若智慧。虽然清楚，那个心如如不动，没有受到外面干扰，依然是一句佛号念到底，这是三个条件当中第二个，不怀疑、不夹杂。第三个不间断，一句接著一句，句句都是不怀疑、不夹杂、不间断，要这样念法。念多久？不一'] 0.981 43 None 0
92 ['净空老法师太上感应篇节录38慢其先生叛其所事'] 0.881 43 None 0
92 ['净空老法师｜师父说｜爱护大众像爱护自己一样五千年历史的教训，老祖宗教我们怎样做人、怎样生活，人不能离开群体，人一定要依众靠众，依众靠众对大众不爱护怎么行？爱护大众像爱护自己一样你就成功，没有人不拥护你，没有人不爱戴你。你搞独善，不顾别人，你怎么会长久？净土大经科注第120集2012/1/4所以中国自古以来，无论是齐家、治国，头一桩大事情把人教好。怎么教好？这个人懂得伦理，伦理是什么？人与人的关系。这是说的人到这个世间来，决定不能够独立生存，不能够独大独荣，那都不是好事，那是祸根。人一定要懂得人与人互助合'] 1.0 43 None 0
92 ['净空老法师太上感应篇节录39诳诸无识谤诸同学'] 0.95 43 None 0
92 ['净空老法师｜师父说｜欲不除不出轮回一切众生皆因淫欲而入生死，这个话说得一点都不错，是真的，如果没有淫欲的念头，你就不会到六道来轮回。所以古德有句话说，欲不除这个欲就是淫欲，不出轮回；念不一，也念佛，不生净土。生净土要念到一心，也就是起心动念只有阿弥陀佛，这比什么都重要，除阿弥陀佛之外没有第二念，这个人决定往生。在这个世间，没有把淫念头断掉，你就出不了六道轮回，六道轮回里面生死的根就是淫欲。净土大经科注第461集2012/8/10如《智度论》里头说：淫欲者，虽不恼众生，系缚心故，立为大罪。它不像偷盗杀生恼'] 0.999 43 None 0
92 ['净空老法师｜学佛答问｜不参加经忏活动，是否有违广结法缘？?问：弟子年逾七十，深感时间紧迫，希望集中时间精力于听经与读经。但当地寺院很多，时常有热心同修前来游说参加经忏法会及各项活动。弟子坚持不参加，因此疏远了与同修和寺院的关系，如此是否有违广结法缘之旨？应如何善巧方便、圆融处世？敬请慈悲开示。?答：七十岁以上不要参加了，什么都要放下，老实念佛，求生净土；生到净土之后，再跟大家来广结法缘就可以了。结法缘是在自己的心愿，我愿意帮助大家，有这个念头就已经结法缘。结法缘要有能力，如果不生到西方极乐世界，你自己度'] 1.0 43 None 0
92 ['净空老法师太上感应篇节录40虚诬诈伪攻讦宗亲'] 0.298 43 None 0
92 ['净空老法师｜净土法门真实不可思议本经之宗为发菩提心，一向专念，宗是修行的总纲领、总原则，称之为宗，两句话，发菩提心，一向专念。在我们经本第二十四品，无论是上辈、中辈、下辈，后面还有一段，慈舟大师判作一心三辈，就是无论修什么法门，你把修学的功德回向求生净土，临命终时信愿持名，一句、十句都能往生，显示出净土法门真实不可思议。发菩提心，一向专念，发菩提心圆摄信愿，所以真信切愿，念念只想往生极乐世界，这个心就是无上菩提心。一向专念，即是持名，抓住这句名号绝不放松。今天社会学科学的人常说的分秒必争，我们念佛求生净'] 0.98 43 None 0
92 ['净空老法师｜师父说｜不出恶言儒家教学的标准，君子绝交，不出恶言；两个朋友意见不合，翻脸了，断交了，但是决定不说人家一句坏话。儒家最低水平的君子，现在世界上没有。为什么儒家这样教人？维护社会的安全，维护世界和平，这个了不起！不出恶言，功效就这么大！佛说十善业道经第121集2001/2/26我们说话要小心谨慎，不要说人过失。中国古人所谓君子绝交，不出恶言，这是对的，你跟人闹不好了，说人家坏话，别人听了有警觉，为什么？你会说他的坏话，将来会说我的坏话，我跟你敬而远之。所以头脑稍微清醒一点的人，决定不敢跟你做朋'] 1.0 20 None 0
92 ['净空老法师｜人人都可以作佛后面说，遂令凡夫，顿同补处。大哉妙用，不可思议，即是本经之发心念佛。这个作用我们无法想像，所以非常难信，但很容易成就。难信能信，这个值得赞叹。为什么这么快就成就？记住我前面所说的一句话，因为你本来是佛。学佛的人要承认这句话，不要客气，我不敢当，那就坏了，不晓得到哪一劫你才能成就，就要希望你直下承当，听到之后，对，我就是，你这一生就能作佛。在这个世间无论干什么要谦虚客气，这句话可不能客气，这不是一般人说的，佛说的，释迦牟尼佛跟我们讲的，真的是佛，一切众生皆有佛性，既有佛性就当作佛'] 0.999 43 None 0
92 ['净空老法师太上感应篇节录41刚强不仁。狠戾自用。'] 0.449 43 None 0
92 ['净空老法师｜齐诸圣于片言下面两句说得好，越，是超越、超过，三祇是三大阿僧祇劫。三大阿僧祇劫，像我们刚才说的证得须陀洹果，修到成佛，经上一般说三个阿僧祇劫。阿僧祇劫是无量劫，用念佛这个方法超越了，一念就超越了，快！齐诸圣于片言，片言是一句话，阿弥陀佛，南无阿弥陀佛这一句，齐是平等，跟他的位次等齐。诸圣，声闻、缘觉、菩萨，再往上面去，四十一位法身大士，他可以超越诸圣跟法身大士平等，就是经上常说的阿惟越致菩萨。一念一句，至哉妙用，这个作用达到究竟圆满，才称为至哉。净土大经科注第四回(第136集)2014/11'] 0.988 43 None 0
92 ['净空老法师｜念佛成佛｜带不去的，要舍得干干净净过去我们这个道场，皈依要填一个皈依的单子保留，现在不要！你来皈依，皈依证给你，你去你的，我念我的佛，到极乐世界去了，我也不要知道你，你也不必知道我。名单不留，地址电话都不要！为什么？清净心是第一。皈依，我给你作证明就好了，你是皈依三宝，不是皈依我的。近一年来，我们就更落实在生活上；皈依佛，阿弥陀佛；皈依法，《无量寿经》；皈依僧，观世音菩萨、大势至菩萨、普贤菩萨，这是菩萨僧。跟观音菩萨学大慈大悲；跟大势至菩萨学一门深入，大势至菩萨专精念佛，都摄六根，净念相继，'] 0.998 43 None 0
92 ['净空老法师｜师父说｜如何善事父母？孝，古人的解释是‘善事父母’，这四个字解释的太妙了，关键就在善。什么才叫做善？这一个善必须要跟《大学》、《中庸》连起来，第一章就给诸位说到一定要连起来看；否则的话，这个善字你就不懂。这个地方的善，就是止于至善。怎样才能止于至善？一个是心，一个是事。心里面念念不忘父母，念念有父母；这个事上是念念都要照顾得到，这样承事父母。四书蕅益解论语学而篇第3集古人有个比喻，你要是不知道如何叫善事，你就想想父母养你的时候，那种心情是什么心？父母亲照顾儿女，在你婴孩的时代，就是从出生到三'] 1.0 43 None 0
